year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_depth_m,dust_gm2,non_finite
58,212.5557841360569,511.34920241284999,511.0850131327461,3.0498227637900089E-07,19.684996146708727,-2.0603078413985675E-06,-9.2676801681518555,2.6719801425933838,84.530342102050781,68.226509094238281,52.544303894042969,59.121967315673828,41.324562072753906,0.70600152015686035,1.0641955137252808,17.914798736572266,1.5251353979110718,0.010500824078917503,0
59,212.70757660269737,511.66669593579354,511.51470633521967,2.9332219723725611E-07,19.684991274029016,-2.3078400042119526E-06,-9.2759017944335938,2.627493143081665,84.318748474121094,68.142829895019531,53.015968322753906,59.112323760986328,41.3486328125,0.70143479108810425,1.0640218257904053,17.919534683227539,1.5251352787017822,0.0039567234925925732,0
60,212.86547273397446,511.26436533028391,511.10633632705503,2.8413953511692449E-07,19.684991609305143,-2.2908079746605731E-06,-9.2725429534912109,2.6830277442932129,84.181228637695312,68.18145751953125,53.212001800537109,59.085025787353516,41.324134826660156,0.69579857587814331,1.0635305643081665,17.925662994384766,1.5251352787017822,0.0076345098204910755,0
61,213.12796770036221,511.53276974079927,511.2700022725985,2.7079517721816397E-07,19.684991747140884,-2.2838059180672279E-06,-9.2776861190795898,2.6438820362091064,84.075523376464844,68.094902038574219,53.727817535400391,58.952888488769531,41.267227172851562,0.6901785135269165,1.0611518621444702,17.933660507202148,1.5251352787017822,0.0086171757429838181,0
62,213.39514470100403,511.19291512206473,510.92544118560545,2.5711477180076118E-07,19.684989415109158,-2.4022731458357138E-06,-9.2738857269287109,2.6512506008148193,84.199851989746094,68.095779418945312,53.784126281738281,58.876758575439453,41.190971374511719,0.68527841567993164,1.0597816705703735,17.939929962158203,1.5251351594924927,0.0028580962680280209,0
63,212.74902959167957,510.42268174008859,511.06850825148285,2.441305929273685E-07,19.684989139437675,-2.4162772590224039E-06,-9.2727222442626953,2.6536600589752197,84.262657165527344,68.068191528320312,52.993038177490234,58.807247161865234,41.155132293701172,0.68145400285720825,1.0585304498672485,17.945005416870117,1.5251351594924927,0.011393961496651173,0
64,210.61611591279507,509.00701134245173,511.13967660934941,2.3278351800283261E-07,19.684990257024765,-2.3595038271844711E-06,-9.2719631195068359,2.6515152454376221,84.469772338867188,68.112075805664062,50.63653564453125,58.841842651367188,41.156410217285156,0.67922091484069824,1.0591530799865723,17.946617126464844,1.5251351594924927,0.0061653899028897285,0
65,209.17842523753643,509.49699604109992,510.93441797360356,2.2116996561243332E-07,19.684989556670189,-2.3950818444695755E-06,-9.265202522277832,2.6777098178863525,84.52789306640625,68.136581420898438,49.189338684082031,58.911914825439453,41.209281921386719,0.67782056331634521,1.0604143142700195,17.946754455566406,1.5251350402832031,0.0041243480518460274,0
66,209.48394468426704,511.32302809136308,511.01719226400019,2.0848783916774681E-07,19.68498745188117,-2.5020051410976818E-06,-9.2707033157348633,2.6512773036956787,84.608505249023438,68.189460754394531,49.447296142578125,59.013271331787109,41.267917633056641,0.67691844701766968,1.0622386932373047,17.945829391479492,1.5251350402832031,0.012910414487123489,0
67,209.71707145869732,510.87144228094985,510.63806712043879,1.9816359369151649E-07,19.684986371546984,-2.5568861252076832E-06,-9.2658576965332031,2.6812238693237305,84.479331970214844,68.223175048828125,49.744823455810547,59.111278533935547,41.343807220458984,0.67478287220001221,1.0640029907226562,17.946201324462891,1.5251350402832031,0.0039878231473267078,0
