year,season,organ,size_unit,size_min,size_mean,size_max,function_min,function_mean,function_max,mean_usage,active_fraction
4,Spring,SnowCollector,"м²",43.685787,44.601456,45.529819,0.999988,0.999988,0.999988,0,0
4,Spring,WaterReservoir,"л",11845.474609,12731.165039,13609.258789,0.999988,0.999988,0.999988,0.35017,1
4,Spring,LiveBiomassHarvester,"кг сух. в-ва/ч",16.565952,16.913185,17.265228,0.999988,0.999988,0.999988,0,0
4,Spring,DryBiomassCollector,"кг/ч",50.577187,51.219799,51.683773,0.999988,0.999988,0.999988,0.078804,0.078804
4,Spring,Dryer,"кг сух. в-ва/ч",18.639265,19.029955,19.42606,0.999988,0.999988,0.999988,0,0
4,Spring,OrganicStorage,"кг",8754.760742,9423.958984,10072.93457,0.999988,0.999988,0.999988,0.255589,1
4,Spring,Furnace,"кВт",91.510826,92.537537,93.529533,0.999988,0.999988,0.999988,0.161696,1
4,Spring,Battery,"кВт·ч",280,280,280,0.999988,0.999988,0.999988,0.506343,0.633152
4,Spring,ElectricMotor,"кВт",76.956993,78.545555,80.153114,0.999988,0.999988,0.999988,0.001791,0.074728
4,Spring,ThermalOrgan,"кВт",40.504993,41.283955,41.9879,0.999988,0.999988,0.999988,0.002945,0.141304
4,Spring,Radiator,"кВт",99.035522,99.035522,99.035522,0.999988,0.999988,0.999988,0.135152,1
4,Spring,GrowthTissue,"кг структуры/сут",6.355874,6.548464,6.894083,0.999988,0.999988,0.999988,0.301682,1
4,Spring,Frame,"кг несущей способности",34039.953125,34294.179688,34546.058594,0.999988,0.999988,0.999988,0.729665,1
4,Summer,Sail,"м²",589.122009,630.370605,673.697205,0.999988,0.999988,0.999988,0.108239,0.217391
4,Summer,SolarLeaf,"м²",234.837906,244.563675,250.6064,0.999988,0.999988,0.999988,0.327416,0.570652
4,Summer,WaterIntake,"л/ч",286.762085,298.324615,308.840607,0.999988,0.999988,0.999988,0.019022,0.019022
4,Summer,SnowCollector,"м²",41.914074,42.79261,43.683331,0.999988,0.999988,0.999988,0,0
4,Summer,WaterReservoir,"л",13611.866211,14449.138672,14983.946289,0.999988,0.999988,0.999988,0.348011,1
4,Summer,LiveBiomassHarvester,"кг сух. в-ва/ч",15.894114,16.227261,16.56502,0.999988,0.999988,0.999988,0,0
4,Summer,DryBiomassCollector,"кг/ч",51.670773,51.902676,52.022713,0.999988,0.999988,0.999988,0.065871,0.108696
4,Summer,Dryer,"кг сух. в-ва/ч",17.883335,18.258179,18.638216,0.999988,0.999988,0.999988,0,0
4,Summer,OrganicStorage,"кг",10074.672852,10678.592773,11054.011719,0.999988,0.999988,0.999988,0.255212,1
4,Summer,Furnace,"кВт",93.529533,94.436478,95.00161,0.999988,0.999988,0.999988,0.136298,1
