day,year,day_of_year,x,y,distance_km,water_l,snow_l,wet_organic_kg,dry_organic_kg,electricity_kwh,heat_kwh,mass_kg,water_deficit_hours,organic_deficit_hours,thermal_deficit_hours,niche_count,operational,failure,max_ledger_error,actions
115,1,115,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
116,1,116,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
117,1,117,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
118,1,118,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
119,1,119,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
120,1,120,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
121,1,121,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
122,1,122,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
123,1,123,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
124,1,124,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
125,1,125,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
126,1,126,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
127,1,127,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
128,1,128,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
129,1,129,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
130,1,130,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
131,1,131,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
132,1,132,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
133,1,133,18.579895,10.327615,384.712311,3067.317627,0,2939.168701,0,0,0,35521.703125,0,0,722.810913,5,0,ThermalSystemCollapse,0.003906,""
