year,stored_water_mm_per_cell,input_mm_per_cell,output_mm_per_cell,water_error,nitrogen_gm2_per_cell,nitrogen_error,climate_temperature_anomaly_c,climate_moisture_multiplier,climate_wind_multiplier,climate_storm_frequency,climate_storm_intensity,climate_phase_shift_days,severe_heat,severe_cold,severe_drought,extreme_wet,severe_wind,temperature_c,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,available_nitrogen_gm2,plant_nitrogen_gm2,organic_nitrogen_gm2,soil_compaction,soil_depth_m,dust_gm2,fire_intensity,burn_scar,non_finite
53,294.2162811756134,837.5974930049415,1007.1074976102827,7.0590413167983695E-08,19.873079270124435,4.3770199935647637E-05,1.1969149112701416,0.87875092029571533,1.1052454710006714,0.92828154563903809,0.82574814558029175,-4.6391286849975586,0,0,0,0,0,-8.3078327178955078,3.6565871238708496,103.44863891601562,103.16511535644531,79.129447937011719,52.421970367431641,36.920192718505859,0.74012279510498047,0.94359546899795532,18.189361572265625,0.086345508694648743,1.5369545221328735,2.7512498945725383E-09,0,0,0
54,246.56752562522888,611.35479706760816,659.00438304261479,8.5159618721563962E-08,19.87309592962265,4.4608531387851673E-05,1.6931198835372925,0.80536121129989624,1.1331841945648193,0.75451868772506714,0.75847560167312622,-8.152165412902832,0,0,0,0,0,-8.0940618515014648,2.9502627849578857,96.410774230957031,86.626235961914062,55.715274810791016,54.599861145019531,38.317623138427734,0.76247411966323853,0.98279750347137451,18.127824783325195,0.086737565696239471,1.5369545221328735,0.010005905292928219,0,0,0
55,317.01753902435303,660.0494423627606,589.60063465967687,1.0617532360888571E-07,19.873114138841629,4.552484716119097E-05,2.302128791809082,0.81268918514251709,1.0545015335083008,0.90729469060897827,0.99337095022201538,-2.0258216857910156,0,0,0,0,0,-13.073505401611328,1.9402353763580322,94.453231811523438,79.410888671875,136.61737060546875,59.302864074707031,35.662334442138672,0.80867463350296021,1.0674515962600708,17.996988296508789,0.087017029523849487,1.5369545221328735,0.0011183612514287233,0,0,0
56,615.647047996521,3237.0103374136379,2938.3801090603883,8.782548013307077E-08,19.873134166002274,4.6532644542015864E-05,-1.871077299118042,1.5991330146789551,1.0199850797653198,1.0877025127410889,1.1759319305419922,-5.6543002128601074,0,1,0,1,0,-7.9927115440368652,3.709965705871582,110.34870910644531,134.13352966308594,361.6466064453125,47.576374053955078,39.014068603515625,0.65372395515441895,0.85637468099594116,18.363035202026367,0.085768222808837891,1.5369510650634766,2.5851395548670553E-05,0,0,0
57,404.29743766784668,1269.7112892241203,1481.0603149540766,7.6067485304213446E-08,19.873148024082184,4.7230004336783083E-05,1.0778416395187378,1.1414493322372437,0.94298118352890015,0.85023808479309082,1.2293661832809448,-3.5812010765075684,0,0,0,0,0,-7.8682770729064941,3.6970975399017334,108.22911071777344,114.06396484375,172.3126220703125,56.695804595947266,32.631946563720703,0.71446084976196289,1.0205245018005371,18.138162612915039,0.085509777069091797,1.5369499921798706,0.0048256632871925831,0,0,0
58,385.94792687892914,1367.2898642913206,1385.6375676717216,4.4510655078845824E-08,19.873166173696518,4.8143320713155641E-05,1.3294230699539185,1.2050206661224365,0.79012346267700195,1.0083812475204468,1.2037938833236694,-2.4210371971130371,0,0,0,0,0,-7.8470087051391602,3.6949079036712646,107.81679534912109,111.60771942138672,157.61614990234375,60.111545562744141,34.649589538574219,0.74597311019897461,1.0820077657699585,18.045185089111328,0.085368424654006958,1.5369495153427124,2.5808445570874028E-05,0,0,0
59,399.70280992984772,1373.7490252235148,1359.9919531915584,8.1856461833176805E-09,19.873185038566589,4.9092629853129082E-05,1.4492497444152832,1.2253108024597168,0.88004386425018311,1.0894107818603516,1.2779369354248047,-5.2782316207885742,0,0,0,0,0,-7.9477577209472656,3.6979131698608398,108.23063659667969,114.28863525390625,167.51577758789062,65.085128784179688,35.048816680908203,0.74499893188476562,1.171532154083252,17.956653594970703,0.085209265351295471,1.5369492769241333,0.00011846690176753327,0,0,0
60,392.84840524196625,1328.9402335736595,1335.791590404755,-4.0156032946130861E-08,19.873205125331879,5.0103426630920714E-05,0.38074254989624023,1.1061602830886841,0.9288485050201416,0.98940157890319824,1.1961296796798706,-8.8293466567993164,0,0,0,0,0,-10.184145927429199,3.6960384845733643,107.2637939453125,117.35861968994141,159.17817687988281,60.5404052734375,41.847080230712891,0.6971704363822937,1.0897270441055298,18.086307525634766,0.085203856229782104,1.5369492769241333,0.0064246207475662231,0,0,0
61,376.18030333518982,1159.3984517271019,1176.0645272175534,-7.0883616116084712E-08,19.873218476772308,5.0775291551470636E-05,-1.6894700527191162,0.92550045251846313,0.96425503492355347,1.1377302408218384,1.0689007043838501,-4.9995265007019043,0,0,0,0,0,-9.008112907409668,3.6684942245483398,105.12947082519531,107.08136749267578,155.37797546386719,51.671157836914062,41.368484497070312,0.63225090503692627,0.93008047342300415,18.310886383056641,0.085009776055812836,1.5369492769241333,4.0589471609564498E-05,0,0,0
62,364.35956871509552,1177.6096354124311,1189.4283575724548,-1.0028430703794376E-07,19.873231887817383,5.1450155868987304E-05,-1.0582389831542969,0.9946938157081604,0.99715703725814819,1.1676218509674072,1.0811338424682617,-10.819108963012695,0,0,0,0,0,-11.254311561584473,3.6752018928527832,105.45159149169922,108.4195556640625,142.22676086425781,49.124217987060547,39.988517761230469,0.64100891351699829,0.88423585891723633,18.347986221313477,0.08461887389421463,1.5369492769241333,0.00096116354689002037,0,0,0
63,302.80744051933289,1112.2869506134739,1173.8376082837785,-1.2065194417261157E-07,19.873248547315598,5.2288487321191347E-05,-1.5585958957672119,0.97345030307769775,1.3648297786712646,1.0836659669876099,0.89154255390167236,4.4724054336547852,0,0,0,0,1,-6.9534478187561035,3.6662013530731201,105.46698760986328,107.64606475830078,80.488075256347656,46.715599060058594,35.428001403808594,0.62825858592987061,0.84088057279586792,18.404109954833984,0.084931910037994385,1.5369492769241333,0.003996935673058033,0,0,0
64,258.23401236534119,957.29462529442389,1001.866710253671,-1.387916936336921E-07,19.873264640569687,5.3098324502211342E-05,3.3096146583557129,1.0696451663970947,0.97089707851409912,1.1146690845489502,0.99405777454376221,8.6230745315551758,1,0,0,0,0,-9.9199008941650391,3.5803112983703613,102.90339660644531,103.20137786865234,43.861194610595703,56.780364990234375,29.438846588134766,0.84652763605117798,1.0220465660095215,18.004690170288086,0.085622616112232208,1.5369492769241333,0.00013418857997749001,0,0,0
65,272.15301668643951,1033.0766821008001,1019.1562298701465,-1.577768744809796E-07,19.8732830286026,5.4023638466450866E-05,0.001553952693939209,0.93097448348999023,1.1135774850845337,1.1615393161773682,0.91949009895324707,11.922234535217285,0,0,0,0,0,-9.9511384963989258,3.675255298614502,103.15943908691406,103.82792663574219,56.893966674804688,58.729118347167969,36.382110595703125,0.76262122392654419,1.0571242570877075,18.053537368774414,0.08585454523563385,1.5369492769241333,0.00047911054571159184,0,0,0
66,290.90039694309235,967.8464195177803,949.09800097267726,-1.7048604507263952E-07,19.873295724391937,5.4662510020366637E-05,-0.54219353199005127,0.96810454130172729,1.0920023918151855,1.0797667503356934,0.96884411573410034,4.1679487228393555,0,0,0,0,0,-10.51942253112793,3.5483324527740479,101.537353515625,99.503364562988281,81.721542358398438,55.097946166992188,40.133453369140625,0.68926805257797241,0.99176311492919922,18.192264556884766,0.085768766701221466,1.5369492769241333,0.003676306689158082,0,0,0
67,291.54071915149689,946.52394760212337,945.88268929885817,-1.8145525826877384E-07,19.873309463262558,5.535387102120038E-05,-1.5273802280426025,0.97274196147918701,1.1055142879486084,1.0341776609420776,1.100704550743103,5.0047564506530762,0,0,0,0,0,-8.2393255233764648,3.4026806354522705,102.99813079833984,99.396324157714844,80.888496398925781,51.269832611083984,38.685543060302734,0.64444440603256226,0.92285698652267456,18.306007385253906,0.085640475153923035,1.5369492769241333,0.0006318138912320137,0,0,0
68,284.348965883255,980.4799891042494,987.67089760974341,-1.9076778892966956E-07,19.873328298330307,5.6301680462690455E-05,0.0048957467079162598,1.0558985471725464,1.5416761636734009,1.1935557126998901,1.0842058658599854,2.7049670219421387,0,0,0,0,1,-9.1525917053222656,3.4590058326721191,102.33258056640625,99.007377624511719,74.800765991210938,56.070461273193359,35.428943634033203,0.68068128824234009,1.0092682838439941,18.183378219604492,0.085949540138244629,1.5369492769241333,1.1579709280340467E-05,0,0,0
69,304.20983386039734,1076.3041521182022,1056.4414753295569,-2.1282884549216121E-07,19.873345881700516,5.7186502567878973E-05,-0.047134697437286377,1.0348721742630005,1.1790435314178467,0.98162925243377686,1.1226538419723511,3.4489150047302246,0,0,0,0,0,-10.304934501647949,3.6744339466094971,104.51408386230469,105.68603515625,85.443931579589844,56.075031280517578,36.381317138671875,0.70148336887359619,1.0093506574630737,18.162511825561523,0.086153656244277954,1.5369492769241333,0.0039339633658528328,0,0,0
70,303.67653846740723,679.68783968866046,680.22115985797427,-2.1051934675507081E-07,19.873365581035614,5.8177803265386792E-05,-0.6537935733795166,0.57334816455841064,1.0939033031463623,0.8372809886932373,1.1354787349700928,-8.8503646850585938,0,0,1,0,0,-10.62430477142334,2.2668213844299316,95.340003967285156,85.419578552246094,115.64653015136719,50.752815246582031,41.15203857421875,0.65343058109283447,0.9135507345199585,18.306385040283203,0.086486130952835083,1.5369492769241333,0.00035947651485912502,0,0,0
71,397.71433711051941,1275.8474266246631,1181.8070481995674,-2.4148402648898265E-07,19.873381376266479,5.8972643461573084E-05,-0.53639262914657593,1.1190623044967651,1.0408598184585571,0.94915854930877686,1.2042206525802612,-5.2864789962768555,0,0,0,0,0,-10.661774635314941,3.6952259540557861,106.82530975341797,110.83946990966797,171.87435913085938,48.007331848144531,38.124340057373047,0.6802363395690918,0.86413192749023438,18.329013824462891,0.08639439195394516,1.5369492769241333,1.4702566204505274E-06,0,0,0
72,306.35736322402954,659.30019739529234,750.65645254138508,-2.4891481105025177E-07,19.873390942811966,5.9454046674734976E-05,-0.55238938331604004,0.59450024366378784,1.0403749942779541,0.73170357942581177,0.87397205829620361,-8.2555656433105469,0,0,1,0,0,-10.253738403320312,3.5993638038635254,97.162590026855469,94.541725158691406,106.18792724609375,47.252445220947266,38.345260620117188,0.65374916791915894,0.85054361820220947,18.369098663330078,0.086632847785949707,1.5369492769241333,0.0039948220364749432,0,0,0
73,374.01195669174194,1118.4262797575502,1050.7699808376492,-2.6758936201444789E-07,19.873410761356354,6.0451346166176271E-05,-0.65345442295074463,1.0261667966842651,1.1046066284179688,0.90508657693862915,0.83979010581970215,4.8008623123168945,0,0,0,0,0,-8.9924201965332031,3.6642236709594727,104.35124969482422,104.42375183105469,155.46237182617188,49.292728424072266,35.416248321533203,0.65674066543579102,0.88726931810379028,18.329401016235352,0.086643971502780914,1.5369492769241333,0.0016869293758645654,0,0,0
74,506.1385782957077,3088.0649211224663,2955.9355070742022,-2.9231863956496759E-07,19.873431533575058,6.1496636009085413E-05,-0.2502962052822113,1.7229732275009155,1.4198957681655884,1.0565961599349976,1.2031146287918091,10.393625259399414,0,0,0,1,1,-8.4002952575683594,3.7141349315643311,111.94446563720703,139.34365844726562,246.053955078125,52.000495910644531,33.283950805664062,0.69494068622589111,0.93600904941558838,18.242481231689453,0.086164548993110657,1.5369479656219482,5.6145023563658469E-07,0,0,0
75,305.01739609241486,951.43860988311644,1152.5579103316559,-3.1225021584201342E-07,19.873463869094849,6.3123808863542265E-05,0.29858049750328064,0.99468916654586792,1.0733339786529541,0.74066025018692017,0.9697573184967041,4.7575511932373047,0,0,0,0,0,-8.3168487548828125,3.6756589412689209,106.40603637695312,107.05606079101562,82.801445007324219,58.123691558837891,33.756397247314453,0.70975375175476074,1.0462268590927124,18.117483139038086,0.086069449782371521,1.5369479656219482,0.0086974948644638062,0,0,0
76,290.5200891494751,840.43166852359718,854.92812866083113,-3.1943841257782657E-07,19.87348747253418,6.4311570062371604E-05,0.064184784889221191,0.95691299438476562,1.5060017108917236,0.96951413154602051,0.88640207052230835,9.8561534881591797,0,0,0,0,1,-15.043661117553711,3.6292815208435059,99.731521606445312,94.449417114257812,88.724105834960938,62.495395660400391,35.399261474609375,0.69056159257888794,1.1249176263809204,18.058008193969727,0.086207084357738495,1.5369479656219482,0.00064625719096511602,0,0,0
77,404.69574320316315,1323.9349824947421,1209.75660474498,-3.4728574935736603E-07,19.873508125543594,6.535086111134727E-05,-4.6054463386535645,0.93581336736679077,0.89214944839477539,0.80695432424545288,0.9620058536529541,2.1507999897003174,0,1,0,0,0,-8.566136360168457,3.6990220546722412,108.42344665527344,116.89801025390625,170.63999938964844,45.402809143066406,39.505847930908203,0.51751613616943359,0.81725072860717773,18.538742065429688,0.084903068840503693,1.5369479656219482,9.9808310949356382E-08,0,0,0
78,370.95965969562531,1138.6014941540197,1172.3351450194605,-3.7160794192095004E-07,19.873520761728287,6.5986733268296304E-05,-0.13814455270767212,1.0315424203872681,0.99729812145233154,1.0133005380630493,1.0821254253387451,-0.15923500061035156,0,0,0,0,0,-15.151298522949219,3.6674923896789551,106.27964782714844,106.87876129150391,149.5570068359375,50.900394439697266,33.265079498291016,0.603293776512146,0.91620713472366333,18.354019165039062,0.084013104438781738,1.5369479656219482,0.0043068849481642246,0,0,0
79,415.0321192741394,1508.6703495886613,1464.5965218806232,-3.8107797957715459E-07,19.873531132936478,6.6508628340509202E-05,-4.5601382255554199,1.1328955888748169,0.95905971527099609,0.88934773206710815,0.96810925006866455,-0.45634078979492188,0,1,0,0,0,-8.8891448974609375,3.6986672878265381,108.75547027587891,117.03800964355469,180.5562744140625,41.088787078857422,35.446609497070312,0.49000626802444458,0.73959845304489136,18.643926620483398,0.083350777626037598,1.53694748878479,0.00012986076762899756,0,0,0
80,303.39395010471344,900.85517336684279,1012.4912998138316,-4.007999203679209E-07,19.873544543981552,6.7183492658025862E-05,0.54129612445831299,1.0562273263931274,0.80178248882293701,1.0656825304031372,0.94194602966308594,5.7654051780700684,0,0,0,0,0,-10.572432518005371,3.6818985939025879,106.28638458251953,109.82398986816406,78.928733825683594,53.481285095214844,28.45244026184082,0.64492267370223999,0.96266311407089233,18.265958786010742,0.084261715412139893,1.53694748878479,1.5168805589382828E-07,0,0,0
81,314.56380808353424,1107.4121715113142,1096.2397365736979,-4.2524066027444823E-07,19.873555958271027,6.7757877177156711E-05,-0.48300546407699585,1.1836311817169189,0.83263146877288818,0.9863923192024231,0.99723565578460693,1.5877959728240967,0,0,0,0,0,-4.088961124420166,3.6760294437408447,107.25385284423828,109.27006530761719,88.759414672851562,55.484989166259766,34.594490051269531,0.63075649738311768,0.99873000383377075,18.244070053100586,0.084162108600139618,1.53694748878479,0.0031212836038321257,0,0,0
82,226.01961576938629,591.11550292714674,679.65878248878289,-4.3276771515057773E-07,19.873578131198883,6.8873652848784272E-05,5.331139087677002,1.0463047027587891,0.81447774171829224,1.0113478899002075,1.1107227802276611,2.6415510177612305,1,0,0,0,0,-8.2401399612426758,3.2548990249633789,99.37615966796875,89.111656188964844,29.456350326538086,72.878990173339844,24.508153915405273,0.87738877534866333,1.3118216991424561,17.684368133544922,0.086058028042316437,1.53694748878479,8.1850393129911936E-09,0,0,0
83,254.81125640869141,666.54185977125599,637.75002620165469,-4.3168872771614853E-07,19.873601645231247,7.0056914952163494E-05,0.95321142673492432,0.78481179475784302,0.84783428907394409,1.0572720766067505,0.93579739332199097,-5.0785531997680664,0,0,0,0,0,-8.4215669631958008,1.701712965965271,95.150848388671875,82.389602661132812,70.417404174804688,66.7978515625,44.509952545166016,0.70220565795898438,1.2023611068725586,17.969034194946289,0.085930146276950836,1.53694748878479,1.5067518413514058E-11,0,0,0
84,365.84628868103027,922.91731021070154,811.88098041841295,-4.4173940898812503E-07,19.873615354299545,7.0746776254513864E-05,0.89896106719970703,0.82296454906463623,1.4933755397796631,0.93368273973464966,1.1216892004013062,-6.6456136703491211,0,0,0,0,1,-8.0423707962036133,2.8298368453979492,99.998443603515625,90.210296630859375,167.20755004882812,57.594749450683594,44.432098388671875,0.67444366216659546,1.0367051362991333,18.162466049194336,0.086462274193763733,1.53694748878479,0.0020984446164220572,0,0,0
85,446.04824829101562,2059.6673287752783,1979.4627368916263,-4.6056036891761112E-07,19.873639732599258,7.1973529613910829E-05,1.993746280670166,1.5222806930541992,0.86080002784729004,1.2000312805175781,1.1867775917053223,-2.8286168575286865,0,0,0,1,0,-7.849970817565918,3.7014117240905762,109.35026550292969,124.04515075683594,203.97946166992188,56.815635681152344,39.94244384765625,0.69057798385620117,1.0226809978485107,18.160381317138672,0.087682947516441345,1.5369471311569214,7.3457391636111424E-07,0,0,0
86,272.36131119728088,618.89919293155253,792.58449020037369,-4.7526456955615949E-07,19.873662054538727,7.3096803777955238E-05,1.7543115615844727,0.75707006454467773,0.85722362995147705,1.076851487159729,1.2319698333740234,2.3038196563720703,0,0,0,0,0,-8.8974008560180664,3.6719188690185547,104.71584320068359,103.31463623046875,55.623096466064453,62.976226806640625,34.880378723144531,0.70704281330108643,1.1335718631744385,18.033046722412109,0.087101466953754425,1.5369471311569214,3.0383503872577489E-12,0,0,0
87,261.55625736713409,657.65296299105103,668.45784667262342,-4.737298658688201E-07,19.873675107955933,7.3753671713671458E-05,0.89327681064605713,0.86985427141189575,0.89226102828979492,0.97858601808547974,1.1863138675689697,-0.47143071889877319,0,0,0,0,0,-8.061121940612793,2.4472348690032959,97.511306762695312,87.62249755859375,68.6461181640625,61.948219299316406,39.298595428466797,0.66611683368682861,1.1150678396224976,18.092491149902344,0.087315931916236877,1.5369471311569214,0.0022295247763395309,0,0,0
88,308.9973269701004,677.83670978341252,630.39568465630873,-4.6981864304804774E-07,19.873685777187347,7.4290563770718052E-05,1.7302262783050537,0.85224956274032593,0.88518655300140381,0.98665857315063477,1.1632968187332153,3.1223189830780029,0,0,0,0,0,-8.8449954986572266,2.648798942565918,97.173057556152344,85.115707397460938,118.972412109375,64.596733093261719,36.935279846191406,0.68239492177963257,1.16274094581604,18.028549194335938,0.087419413030147552,1.5369471311569214,6.1717395283267251E-07,0,0,0
89,453.36539733409882,2595.7269123477454,2451.355943674047,-4.8729381254017586E-07,19.873703211545944,7.5167887383489722E-05,0.67885643243789673,1.6874136924743652,0.85756134986877441,1.0839961767196655,1.3854247331619263,5.6876125335693359,0,0,0,1,0,-10.637348175048828,3.7099330425262451,111.779052734375,134.38041687011719,198.82498168945312,64.810951232910156,34.977371215820312,0.66642355918884277,1.1665970087051392,18.040681838989258,0.086799025535583496,1.5369468927383423,1.8734851447987921E-09,0,0,0
90,399.99896478652954,1300.1847964279877,1353.5484517999575,-5.0930945836568439E-07,19.87372025847435,7.6025714915977565E-05,-0.82843738794326782,1.093726634979248,0.84324485063552856,0.94159930944442749,1.2126070261001587,4.3458080291748047,0,0,0,0,0,-15.067578315734863,3.6971061229705811,108.38422393798828,116.01286315917969,167.57917785644531,57.231594085693359,38.436805725097656,0.56792891025543213,1.0301686525344849,18.275623321533203,0.086086086928844452,1.5369468927383423,0.0021524950861930847,0,0,0
91,443.36928343772888,1875.9587532685546,1832.5860012910416,-5.2420097911351761E-07,19.873733818531036,7.6708077725911087E-05,-4.4701933860778809,1.1572334766387939,0.83423793315887451,0.95703220367431641,1.0480612516403198,10.202362060546875,0,1,0,0,0,-10.075517654418945,3.7056961059570312,109.55553436279297,125.768798828125,199.46528625488281,43.187919616699219,34.253108978271484,0.45176050066947937,0.77738261222839355,18.644590377807617,0.084538929164409637,1.5369465351104736,9.5128439170366619E-07,0,0,0
92,415.93519330024719,1267.5331728600577,1294.9643224964966,-5.4684590389258804E-07,19.873741298913956,7.7084502045237057E-05,-1.0574158430099487,1.0875097513198853,0.86008274555206299,1.0482832193374634,1.145077109336853,-5.1595125198364258,0,0,0,0,0,-10.740808486938477,3.708303689956665,108.24582672119141,118.36724090576172,180.88468933105469,45.593074798583984,34.040927886962891,0.54630881547927856,0.82067519426345825,18.506757736206055,0.084708333015441895,1.5369465351104736,5.0815529561987205E-10,0,0,0
93,399.26463222503662,1439.0888249964919,1455.7567457927362,-5.6502463497703036E-07,19.873765140771866,7.8284260831933347E-05,-1.7627862691879272,1.1333398818969727,0.97977185249328613,1.1272643804550171,1.0161302089691162,-4.3607821464538574,0,0,0,0,0,-9.6509437561035156,3.6904928684234619,107.3721923828125,112.28794860839844,170.678955078125,45.617179870605469,35.554313659667969,0.53949820995330811,0.8211091160774231,18.513156890869141,0.084579356014728546,1.5369464159011841,0.0022847128566354513,0,0,0
94,394.12632572650909,1199.0199315172504,1204.1556726704584,-5.8332700988683156E-07,19.873785555362701,7.9311554293042048E-05,-0.82413071393966675,1.0521152019500732,0.86427921056747437,1.1681575775146484,1.0031776428222656,-12.585792541503906,0,0,0,0,0,-11.469502449035645,3.6681535243988037,105.15984344482422,106.25244903564453,173.87396240234375,46.186813354492188,37.2174072265625,0.57379841804504395,0.83136266469955444,18.468624114990234,0.085043787956237793,1.5369464159011841,1.7402071534888819E-05,0,0,0
95,388.92465198040009,1182.5920581466926,1187.7911577286432,-6.0138796681242312E-07,19.873801320791245,8.0104894790744975E-05,-1.4052211046218872,1.0277917385101318,0.99852824211120605,1.1922891139984131,1.0835064649581909,-4.0947327613830566,0,0,0,0,0,-10.109462738037109,3.6858901977539062,106.34719085693359,108.75661468505859,165.40022277832031,45.489604949951172,36.758152008056641,0.56497091054916382,0.81881272792816162,18.490016937255859,0.085237503051757812,1.5369464159011841,3.8418733472322941E-11,0,0,0
96,326.04486346244812,954.96249394728511,1017.840225281645,-6.1547221811804938E-07,19.873818606138229,8.0974719911099796E-05,-0.61704683303833008,1.0592054128646851,1.0207934379577637,1.0675978660583496,0.97027420997619629,-9.1037654876708984,0,0,0,0,0,-5.6885828971862793,3.618715763092041,104.24412536621094,104.43575286865234,107.79830932617188,47.3900146484375,36.340679168701172,0.58896768093109131,0.85302013158798218,18.431831359863281,0.085382834076881409,1.5369464159011841,0.0033290218561887741,0,0,0
97,275.12773013114929,620.16577231865085,671.08201362806722,-6.2029087026086723E-07,19.873841732740402,8.2138485934195204E-05,3.1640534400939941,1.1069036722183228,1.1528133153915405,1.1830452680587769,0.87298309803009033,-6.8878412246704102,1,0,0,0,0,-10.037857055664062,2.8715057373046875,99.282272338867188,90.938926696777344,77.232933044433594,64.651268005371094,29.378032684326172,0.73944437503814697,1.1637222766876221,17.970674514770508,0.085627660155296326,1.5369464159011841,0.00076887273462489247,0,0,0
98,401.98796200752258,1905.5236796906829,1778.6599566951481,-6.4170905663085824E-07,19.873863786458969,8.3248262811889276E-05,-0.51303184032440186,1.5080775022506714,1.0121201276779175,1.0698519945144653,1.134433388710022,-3.9537954330444336,0,0,0,1,0,-5.8590631484985352,3.6641707420349121,109.43979644775391,121.81690979003906,161.91703796386719,60.700027465820312,40.142288208007812,0.63209450244903564,1.0926002264022827,18.149169921875,0.0853738933801651,1.5369464159011841,4.7142884040951571E-10,0,0,0
99,273.42279124259949,669.7357868917461,798.29945268170559,-6.5162038577116947E-07,19.873883783817291,8.4254560494230791E-05,4.62548828125,0.96511292457580566,0.86697840690612793,1.0799874067306519,0.99635255336761475,5.3539943695068359,1,0,0,0,0,-9.813664436340332,3.6674814224243164,102.00922393798828,99.223655700683594,63.866287231445312,70.30108642578125,30.408527374267578,0.82295781373977661,1.2654194831848145,17.785507202148438,0.085754796862602234,1.5369464159011841,0.0013564999680966139,0,0,0
100,267.47029280662537,820.38787986493844,826.33896007042495,-6.597048398323744E-07,19.873899459838867,8.5043401896483614E-05,1.4607653617858887,0.8623422384262085,0.89767932891845703,1.0797021389007568,1.0963761806488037,7.1387462615966797,0,0,0,0,0,-9.6298923492431641,3.5449485778808594,99.830245971679688,95.692306518554688,63.813365936279297,64.29254150390625,40.739513397216797,0.70072722434997559,1.1572657823562622,18.015907287597656,0.086205549538135529,1.5369464159011841,0.000495809072162956,0,0,0
