year,season,organ,size_unit,size_min,size_mean,size_max,function_min,function_mean,function_max,mean_usage,active_fraction
3,Autumn,OrganicStorage,"кг",4073.472168,4146.714355,4226.042969,0.999988,0.999988,0.999988,0.603435,1
3,Autumn,Furnace,"кВт",84.133942,84.527946,84.932869,0.999988,0.999988,0.999988,0.279591,1
3,Autumn,Battery,"кВт·ч",280,280,280,0.999988,0.999988,0.999988,0.366954,0.612637
3,Autumn,ElectricMotor,"кВт",130,130,130,0.999988,0.999988,0.999988,0.006113,0.184066
3,Autumn,ThermalOrgan,"кВт",48.612167,49.027695,50.032913,0.999988,0.999988,0.999988,0.022323,0.806319
3,Autumn,Radiator,"кВт",84.476639,84.669472,84.813156,0.999988,0.999988,0.999988,0.227662,1
3,Autumn,GrowthTissue,"кг структуры/сут",2.221299,2.273659,2.285947,0.999988,0.999988,0.999988,0.150409,0.396978
3,Autumn,Frame,"кг несущей способности",32394.900391,32444.298828,32486.814453,0.999988,0.999988,0.999988,0.857667,1
4,Winter,Sail,"м²",214.383118,220.880295,230.840652,0.999988,0.999988,0.999988,0.157517,0.266667
4,Winter,SolarLeaf,"м²",153.036285,154.856369,157.930389,0.999988,0.999988,0.999988,0.042061,0.290278
4,Winter,WaterIntake,"л/ч",292.858459,296.607971,303.627991,0.999988,0.999988,0.999988,0.019444,0.019444
4,Winter,SnowCollector,"м²",36.501667,41.060417,43.982124,0.999988,0.999988,0.999988,0,0
4,Winter,WaterReservoir,"л",5862.930664,5994.06543,6196.06543,0.999988,0.999988,0.999988,0.45619,1
4,Winter,LiveBiomassHarvester,"кг сух. в-ва/ч",27.543671,27.543671,27.543671,0.999988,0.999988,0.999988,0.005556,0.005556
4,Winter,DryBiomassCollector,"кг/ч",40.090904,40.604351,41.374577,0.999988,0.999988,0.999988,0.140595,0.173611
4,Winter,Dryer,"кг сух. в-ва/ч",20.827879,22.720089,23.960051,0.999988,0.999988,0.999988,0,0
4,Winter,OrganicStorage,"кг",4267.321289,4442.956055,4709.298828,0.999988,0.999988,0.999988,0.600806,1
4,Winter,Furnace,"кВт",85.126015,85.958656,87.203682,0.999988,0.999988,0.999988,0.260802,1
4,Winter,Battery,"кВт·ч",280,280,280,0.999988,0.999988,0.999988,0.283497,0.534722
4,Winter,ElectricMotor,"кВт",130,130,130,0.999988,0.999988,0.999988,0.003968,0.130556
4,Winter,ThermalOrgan,"кВт",43.666225,46.917702,48.628792,0.999988,0.999988,0.999988,0.03059,1
4,Winter,Radiator,"кВт",84.825211,85.217636,85.900574,0.999988,0.999988,0.999988,0.19711,1
4,Winter,GrowthTissue,"кг структуры/сут",2.299696,2.370511,2.442041,0.999988,0.999988,0.999988,0.190792,0.379167
4,Winter,Frame,"кг несущей способности",32566.330078,32884.933594,33444.066406,0.999988,0.999988,0.999988,0.870094,1
4,Spring,Sail,"м²",217.571732,219.492401,220.90181,0.999988,0.999988,0.999988,0.251204,0.360054
4,Spring,SolarLeaf,"м²",153.62207,154.237656,155.061493,0.999988,0.999988,0.999988,0.243943,0.51087
4,Spring,WaterIntake,"л/ч",294.087616,295.908386,297.843597,0.999988,0.999988,0.999988,0.025815,0.025815
4,Spring,SnowCollector,"м²",40.735401,41.684288,42.651829,0.999988,0.999988,0.999988,0,0
4,Spring,WaterReservoir,"л",5930.119629,5972.060547,6003.262207,0.999988,0.999988,0.999988,0.466257,1
4,Spring,LiveBiomassHarvester,"кг сух. в-ва/ч",27.543671,27.543671,27.543671,0.999988,0.999988,0.999988,0.023098,0.023098
4,Spring,DryBiomassCollector,"кг/ч",40.366146,40.547119,40.726536,0.999988,0.999988,0.999988,0.137228,0.137228
4,Spring,Dryer,"кг сух. в-ва/ч",22.651886,22.945686,23.323713,0.999988,0.999988,0.999988,0,0
4,Spring,OrganicStorage,"кг",4359.85791,4417.832031,4466.967285,0.999988,0.999988,0.999988,0.599596,1
