year,day,goal,target_opportunity,from_x,from_y,to_x,to_y,distance_cells,scout_radius_cells,water_need_met,biomass_need_met,water_mm_cells,fresh_biomass_gm2_cells,dry_biomass_gm2_cells,residue_gm2_cells,captured_sediment_kgm2_cells,chitin_kg,opportunities,actions
1,323,FollowHarvester,HarvesterFront,20,13,21,15,2.2360680103302002,18,1,1,0.07934994250535965,0.37999999523162842,8.6350307464599609,0.06719999760389328,0.00096483761444687843,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:2.23606801|Migrate:CompactTrail:0.00109580532|Absorb:CaptureDust:0.0450000018
1,324,FollowHarvester,HarvesterFront,21,15,16,17,5.385164737701416,18,1,1,0.076849944889545441,0.37999999523162842,8.6000308990478516,0.078400000929832458,0.0010098376078531146,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5.38516474|Migrate:CompactTrail:0.00167627819|Absorb:CaptureDust:0.0450000018
1,325,FollowHarvester,HarvesterFront,16,17,16,13,4,18,1,1,0.074349947273731232,0.37999999523162842,8.5650310516357422,0.08959999680519104,0.0010493864538148046,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4|Migrate:CompactTrail:0.00126051158|Absorb:CaptureDust:0.0395488366
1,326,FollowHarvester,HarvesterFront,16,13,20,13,4,18,1,1,0.071849949657917023,0.37999999523162842,8.5300312042236328,0.10079999268054962,0.00109383265953511,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4|Migrate:CompactTrail:0.00125378743|Absorb:CaptureDust:0.0444461592
1,327,FollowHarvester,HarvesterFront,20,13,21,17,4.123105525970459,18,1,1,0.069349952042102814,0.37999999523162842,8.4950313568115234,0.1119999885559082,0.0011204095790162683,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4.12310553|Migrate:CompactTrail:0.00151712261|Absorb:CaptureDust:0.02657694
1,328,FollowHarvester,HarvesterFront,21,17,19,18,2.2360680103302002,18,1,1,0.084849953651428223,0.37999999523162842,8.3600311279296875,0.13519997894763947,0.0011371992295607924,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:2.23606801|Migrate:CompactTrail:0.000903654844|Absorb:CollectSnow:0.0179999992|Transform:MeltSnow:0.0179999992|Absorb:CaptureDust:0.016789645
1,329,FollowHarvester,HarvesterFront,19,18,17,15,3.6055512428283691,18,1,1,0.10034995526075363,0.37999999523162842,8.2250308990478516,0.15839996933937073,0.0011821992229670286,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:3.60555124|Migrate:CompactTrail:0.000900529325|Absorb:CollectSnow:0.0179999992|Transform:MeltSnow:0.0179999992|Absorb:CaptureDust:0.0450000018
1,330,FollowHarvester,HarvesterFront,17,15,20,13,3.6055512428283691,18,1,1,0.11584995687007904,0.37999999523162842,8.0900306701660156,0,0.0012271992163732648,491.41302490234375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:3.60555124|Migrate:CompactTrail:0.000900115818|Absorb:CollectSnow:0.0179999992|Transform:MeltSnow:0.0179999992|Absorb:CaptureDust:0.0450000018|Return:ReturnOrganicMatter:0.18159996
1,331,FollowHarvester,HarvesterFront,20,13,22,15,2.8284270763397217,18,1,1,0.13237056136131287,0.37999999523162842,7.9550309181213379,0.023199997842311859,0.001272199209779501,490.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:2.82842708|Migrate:CompactTrail:0.000600010389|Absorb:WithdrawSurfaceWater:0.00102061406|Absorb:CollectSnow:0.0179999992|Transform:MeltSnow:0.0179999992|Absorb:CaptureDust:0.0450000018|Transform:UseChitinForRepair:0.800000012
1,332,FollowHarvester,HarvesterFront,22,15,21,18,3.1622776985168457,18,1,1,0.14787057042121887,0.37999999523162842,7.8200311660766602,0.046399995684623718,0.0013171992031857371,490.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:3.1622777|Migrate:CompactTrail:0.000899999868|Absorb:CollectSnow:0.0179999992|Transform:MeltSnow:0.0179999992|Absorb:CaptureDust:0.0450000018
1,333,FollowHarvester,HarvesterFront,21,18,21,14,4,18,1,1,0.14537057280540466,0.37999999523162842,7.7850313186645508,0.057599995285272598,0.0013621991965919733,490.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4|Migrate:CompactTrail:0.0011999961|Absorb:CaptureDust:0.0450000018
1,334,FollowHarvester,HarvesterFront,21,14,18,18,5,18,1,1,0.14287057518959045,0.37999999523162842,7.7500314712524414,0.068799994885921478,0.0014071991899982095,490.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5|Migrate:CompactTrail:0.0015000049|Absorb:CaptureDust:0.0450000018
1,335,FollowHarvester,HarvesterFront,18,18,17,18,1,18,1,1,0.14037057757377625,0.37999999523162842,7.715031623840332,0.079999998211860657,0.0014521991834044456,490.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:1|Migrate:CompactTrail:0.000299999956|Absorb:CaptureDust:0.0450000018
1,336,FollowHarvester,HarvesterFront,17,18,17,13,5,18,1,1,0.16052442789077759,0.37999999523162842,7.5800318717956543,0.10319999605417252,0.0014971991768106818,490.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5|Migrate:CompactTrail:0.00150001422|Absorb:WithdrawSurfaceWater:0.00465383567|Absorb:CollectSnow:0.0179999992|Transform:MeltSnow:0.0179999992|Absorb:CaptureDust:0.0450000018
1,337,FollowHarvester,HarvesterFront,17,13,18,17,4.123105525970459,18,1,1,0.15802443027496338,0.37999999523162842,7.5450320243835449,0.11439999938011169,0.001542199170216918,490.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4.12310553|Migrate:CompactTrail:0.00149998814|Absorb:CaptureDust:0.0450000018
1,338,FollowHarvester,HarvesterFront,18,17,19,12,5.0990195274353027,18,1,1,0.15552443265914917,0.37999999523162842,7.5100321769714355,0.12559999525547028,0.0015871991636231542,490.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5.09901953|Migrate:CompactTrail:0.00179996528|Absorb:CaptureDust:0.0450000018
1,339,FollowHarvester,HarvesterFront,19,12,20,13,1.4142135381698608,18,1,1,0.15302443504333496,0.37999999523162842,7.4750323295593262,0.13679999113082886,0.0016321991570293903,490.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:1.41421354|Migrate:CompactTrail:0.000600001775|Absorb:CaptureDust:0.0450000018
1,340,FollowHarvester,HarvesterFront,20,13,19,12,1.4142135381698608,18,1,1,0.15052443742752075,0.37999999523162842,7.4400324821472168,0.14799998700618744,0.0016771991504356265,490.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:1.41421354|Migrate:CompactTrail:0.000599999912|Absorb:CaptureDust:0.0450000018
1,341,FollowHarvester,HarvesterFront,19,12,20,13,1.4142135381698608,18,1,1,0.14802443981170654,0.37999999523162842,7.4050326347351074,0.15919998288154602,0.0017221991438418627,490.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:1.41421354|Migrate:CompactTrail:0.000600001775|Absorb:CaptureDust:0.0450000018
1,342,FollowHarvester,HarvesterFront,20,13,18,17,4.4721360206604004,18,1,1,0.14552444219589233,0.37999999523162842,7.370032787322998,0,0.0017671991372480989,490.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4.47213602|Migrate:CompactTrail:0.00119998306|Absorb:CaptureDust:0.0450000018|Return:ReturnOrganicMatter:0.170399979
1,343,FollowHarvester,HarvesterFront,18,17,17,18,1.4142135381698608,18,1,1,0.14302444458007812,0.37999999523162842,7.3350329399108887,0.01119999960064888,0.001812199130654335,490.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:1.41421354|Migrate:CompactTrail:0.000599999446|Absorb:CaptureDust:0.0450000018
1,344,FollowHarvester,HarvesterFront,17,18,18,13,5.0990195274353027,18,1,1,0.14052444696426392,0.37999999523162842,7.3000330924987793,0.02239999920129776,0.0018571991240605712,490.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5.09901953|Migrate:CompactTrail:0.00179998204|Absorb:CaptureDust:0.0450000018
1,345,FollowHarvester,HarvesterFront,18,13,20,11,2.8284270763397217,18,1,1,0.15602445602416992,0.37999999523162842,7.1650333404541016,0.045599997043609619,0.0019021991174668074,490.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:2.82842708|Migrate:CompactTrail:0.000599999679|Absorb:CollectSnow:0.0179999992|Transform:MeltSnow:0.0179999992|Absorb:CaptureDust:0.0450000018
1,346,FollowHarvester,HarvesterFront,20,11,19,11,1,18,1,1,0.15352445840835571,0.37999999523162842,7.1300334930419922,0.056799996644258499,0.0019471991108730435,490.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:1|Migrate:CompactTrail:0.000300000131|Absorb:CaptureDust:0.0450000018
1,347,FollowHarvester,HarvesterFront,19,11,17,12,2.2360680103302002,18,1,1,0.1510244607925415,0.37999999523162842,7.0950336456298828,0.067999996244907379,0.0019921991042792797,508.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:2.23606801|Migrate:CompactTrail:0.000900001032|Absorb:CaptureDust:0.0450000018|Absorb:CollectMolt:18
1,348,FollowHarvester,HarvesterFront,17,12,18,17,5.0990195274353027,18,1,1,0.14852446317672729,0.37999999523162842,7.0600337982177734,0.079199999570846558,0.0020371992141008377,526.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5.09901953|Migrate:CompactTrail:0.00179997087|Absorb:CaptureDust:0.0450000018|Absorb:CollectMolt:18
1,349,FollowHarvester,HarvesterFront,18,17,16,16,2.2360680103302002,18,1,1,0.14602446556091309,0.37999999523162842,7.0250339508056641,0.090399995446205139,0.0020821993239223957,526.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:2.23606801|Migrate:CompactTrail:0.000900007784|Absorb:CaptureDust:0.0450000018
1,350,FollowHarvester,HarvesterFront,16,16,21,15,5.0990195274353027,18,1,1,0.14352446794509888,0.37999999523162842,6.9900341033935547,0.10159999132156372,0.0021271994337439537,526.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5.09901953|Migrate:CompactTrail:0.00149998814|Absorb:CaptureDust:0.0450000018
1,351,FollowHarvester,HarvesterFront,21,15,18,17,3.6055512428283691,18,1,1,0.14102447032928467,0.37999999523162842,6.9550342559814453,0.1127999871969223,0.0021551081445068121,544.613037109375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:3.60555124|Migrate:CompactTrail:0.000899992883|Absorb:CaptureDust:0.0279087462|Absorb:CollectMolt:18
1,352,FollowHarvester,HarvesterFront,18,17,17,13,4.123105525970459,18,1,1,0.15652447938919067,0.37999999523162842,6.8200345039367676,0.13599997758865356,0.0021989736706018448,554.799560546875,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4.12310553|Migrate:CompactTrail:0.00149998814|Absorb:CollectSnow:0.0179999992|Transform:MeltSnow:0.0179999992|Absorb:CaptureDust:0.0438655056|Absorb:CollectMolt:10.1865425
1,353,FollowHarvester,HarvesterFront,17,13,18,17,4.123105525970459,18,1,1,0.15402448177337646,0.37999999523162842,6.7850346565246582,0.14719997346401215,0.0022234539501368999,562.445068359375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4.12310553|Migrate:CompactTrail:0.00149998814|Absorb:CaptureDust:0.0244801994|Absorb:CollectMolt:7.64552116
1,354,FollowHarvester,HarvesterFront,18,17,20,13,4.4721360206604004,18,1,1,0.15152448415756226,0.37999999523162842,6.7500348091125488,0.15839996933937073,0.0022438971791416407,562.445068359375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4.47213602|Migrate:CompactTrail:0.00119998679|Absorb:CaptureDust:0.0204431899
1,355,FollowHarvester,HarvesterFront,20,13,18,12,2.2360680103302002,18,1,1,0.14902448654174805,0.37999999523162842,6.7150349617004395,0,0.0022700314875692129,562.445068359375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:2.23606801|Migrate:CompactTrail:0.000900005922|Absorb:CaptureDust:0.0261343662|Return:ReturnOrganicMatter:0.169599965
1,356,FollowHarvester,HarvesterFront,18,12,15,16,5,18,1,1,0.14652448892593384,0.37999999523162842,6.6800351142883301,0.01119999960064888,0.0023150315973907709,562.445068359375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5|Migrate:CompactTrail:0.00149999838|Absorb:CaptureDust:0.0450000018
1,357,FollowHarvester,HarvesterFront,15,16,20,17,5.0990195274353027,18,1,1,0.14402449131011963,0.37999999523162842,6.6450352668762207,0.02239999920129776,0.0023600317072123289,562.445068359375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5.09901953|Migrate:CompactTrail:0.00179999694|Absorb:CaptureDust:0.0450000018
1,358,FollowHarvester,HarvesterFront,20,17,20,15,2,18,1,1,0.14152449369430542,0.37999999523162842,6.6100354194641113,0.03359999880194664,0.0024050318170338869,562.445068359375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:2|Migrate:CompactTrail:0.000600010157|Absorb:CaptureDust:0.0450000018
1,359,FollowHarvester,HarvesterFront,20,15,17,19,5,18,1,1,0.15702450275421143,0.37999999523162842,6.4750356674194336,0.056799996644258499,0.0024500319268554449,562.445068359375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5|Migrate:CompactTrail:0.00149999256|Absorb:CollectSnow:0.0179999992|Transform:MeltSnow:0.0179999992|Absorb:CaptureDust:0.0450000018
1,360,FollowHarvester,HarvesterFront,17,19,16,16,3.1622776985168457,18,1,1,0.15452450513839722,0.37999999523162842,6.4400358200073242,0.067999996244907379,0.0024950320366770029,562.445068359375,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:3.1622777|Migrate:CompactTrail:0.00120000169|Absorb:CaptureDust:0.0450000018
1,361,FollowHarvester,HarvesterFront,16,16,19,20,5,18,1,1,0.15202450752258301,0.37999999523162842,6.4050359725952148,0.079199999570846558,0.0025400321464985609,561.64508056640625,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5|Migrate:CompactTrail:0.00150000164|Absorb:CaptureDust:0.0450000018|Transform:UseChitinForRepair:0.800000012
1,362,FollowHarvester,HarvesterFront,19,20,22,16,5,18,1,1,0.1495245099067688,0.37999999523162842,6.3700361251831055,0.090399995446205139,0.0025850322563201189,561.64508056640625,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5|Migrate:CompactTrail:0.00149999955|Absorb:CaptureDust:0.0450000018
1,363,FollowHarvester,HarvesterFront,22,16,20,12,4.4721360206604004,18,1,1,0.14702451229095459,0.37999999523162842,6.3350362777709961,0.10159999132156372,0.0026300323661416769,561.64508056640625,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:4.47213602|Migrate:CompactTrail:0.00120000332|Absorb:CaptureDust:0.0450000018
1,364,FollowHarvester,HarvesterFront,20,12,17,16,5,18,1,1,0.14452451467514038,0.37999999523162842,6.3000364303588867,0.1127999871969223,0.0026750324759632349,561.64508056640625,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:5|Migrate:CompactTrail:0.00149998069|Absorb:CaptureDust:0.0450000018
1,365,FollowHarvester,HarvesterFront,17,16,18,17,1.4142135381698608,18,1,1,0.14202451705932617,0.37999999523162842,6.2650365829467773,0.12399998307228088,0.0027200325857847929,561.64508056640625,SurfaceWater|RainFront|GroundwaterDischarge|Snowpack|SnowmeltRunoff|DryStandingBiomass|DustFront|DepositionZone|ErosionFlow|FrozenCorridor|HarvesterFront|HarvesterMolt,Transform:ConsumeBiomass:0.0350000001|Read:ReadFlows:12|Migrate:Move:1.41421354|Migrate:CompactTrail:0.000599987805|Absorb:CaptureDust:0.0450000018
